,,,,,,Daily Price Report-01-01-2026 to 03-09-2026 for Maharashtra,,,,,
State/UT,District,Market,Commodity Group,Commodity,Variety,Grade,Min Price,Max Price,Modal Price,Price Unit,Price Date
Maharashtra,Akola,APMC Akola ,Fibre Crops,Cotton,Desi,Local,"8,010.00","8,010.00","8,010.00",Rs./Quintal,13-03-2026
Maharashtra,Akola,APMC Akola ,Fibre Crops,Cotton,Desi,Local,"8,010.00","8,010.00","8,010.00",Rs./Quintal,12-03-2026
Maharashtra,Akola,APMC Akola ,Fibre Crops,Cotton,Desi,Local,"8,010.00","8,010.00","8,010.00",Rs./Quintal,11-03-2026
Maharashtra,Akola,APMC Akola ,Fibre Crops,Cotton,Desi,Local,"8,010.00","8,010.00","8,010.00",Rs./Quintal,10-03-2026
Maharashtra,Akola,APMC Akola ,Fibre Crops,Cotton,Desi,Local,"8,010.00","8,010.00","8,010.00",Rs./Quintal,07-03-2026
Maharashtra,Akola,APMC Akola ,Fibre Crops,Cotton,Desi,Local,"8,010.00","8,010.00","8,010.00",Rs./Quintal,06-03-2026
Maharashtra,Akola,APMC Akola ,Fibre Crops,Cotton,Desi,Local,"8,010.00","8,010.00","8,010.00",Rs./Quintal,05-03-2026
Maharashtra,Akola,APMC Akola ,Fibre Crops,Cotton,Desi,Local,"8,010.00","8,010.00","8,010.00",Rs./Quintal,28-02-2026
Maharashtra,Akola,APMC Akola ,Fibre Crops,Cotton,Desi,Local,"8,010.00","8,010.00","8,010.00",Rs./Quintal,27-02-2026
Maharashtra,Akola,APMC Akola ,Fibre Crops,Cotton,Desi,Local,"8,010.00","8,010.00","8,010.00",Rs./Quintal,26-02-2026
Maharashtra,Akola,APMC Akola ,Fibre Crops,Cotton,Desi,Local,"8,010.00","8,010.00","8,010.00",Rs./Quintal,25-02-2026
Maharashtra,Akola,APMC Akola ,Fibre Crops,Cotton,Desi,Local,"8,010.00","8,010.00","8,010.00",Rs./Quintal,24-02-2026
Maharashtra,Akola,APMC Akola ,Fibre Crops,Cotton,Desi,Local,"8,010.00","8,010.00","8,010.00",Rs./Quintal,21-02-2026
Maharashtra,Akola,APMC Akola ,Fibre Crops,Cotton,Desi,Local,"8,010.00","8,010.00","8,010.00",Rs./Quintal,20-02-2026
Maharashtra,Akola,APMC Akola ,Fibre Crops,Cotton,Desi,Local,"8,010.00","8,010.00","8,010.00",Rs./Quintal,18-02-2026
Maharashtra,Akola,APMC Akola ,Fibre Crops,Cotton,Desi,Local,"8,010.00","8,010.00","8,010.00",Rs./Quintal,17-02-2026
Maharashtra,Akola,APMC Akola ,Fibre Crops,Cotton,Desi,Local,"8,010.00","8,010.00","8,010.00",Rs./Quintal,14-02-2026
Maharashtra,Akola,APMC Akola ,Fibre Crops,Cotton,Desi,Local,"7,789.00","8,010.00","7,899.00",Rs./Quintal,13-02-2026
Maharashtra,Akola,APMC Akola ,Fibre Crops,Cotton,Desi,Local,"7,789.00","8,010.00","7,899.00",Rs./Quintal,12-02-2026
Maharashtra,Akola,APMC Akola ,Fibre Crops,Cotton,Desi,Local,"7,789.00","8,010.00","7,899.00",Rs./Quintal,11-02-2026
Maharashtra,Akola,APMC Akola ,Fibre Crops,Cotton,Desi,Local,"7,789.00","8,010.00","7,899.00",Rs./Quintal,10-02-2026
Maharashtra,Akola,APMC Akola ,Fibre Crops,Cotton,Desi,Local,"7,789.00","8,010.00","7,899.00",Rs./Quintal,06-02-2026
Maharashtra,Akola,APMC Akola ,Fibre Crops,Cotton,Desi,Local,"7,789.00","8,010.00","7,899.00",Rs./Quintal,05-02-2026
Maharashtra,Akola,APMC Akola ,Fibre Crops,Cotton,Desi,Local,"7,789.00","8,010.00","7,988.00",Rs./Quintal,03-02-2026
Maharashtra,Akola,APMC Akola ,Fibre Crops,Cotton,Desi,Local,"7,789.00","8,010.00","7,899.00",Rs./Quintal,31-01-2026
Maharashtra,Akola,APMC Akola ,Fibre Crops,Cotton,Desi,Local,"7,789.00","8,010.00","7,899.00",Rs./Quintal,29-01-2026
Maharashtra,Akola,APMC Akola ,Fibre Crops,Cotton,Desi,Local,"7,789.00","8,010.00","7,899.00",Rs./Quintal,28-01-2026
Maharashtra,Akola,APMC Akola ,Fibre Crops,Cotton,Desi,Local,"7,789.00","8,010.00","7,899.00",Rs./Quintal,24-01-2026
Maharashtra,Akola,APMC Akola ,Fibre Crops,Cotton,Desi,Local,"7,789.00","8,010.00","7,899.00",Rs./Quintal,23-01-2026
Maharashtra,Akola,APMC Akola ,Fibre Crops,Cotton,Desi,Local,"7,789.00","8,010.00","7,899.00",Rs./Quintal,22-01-2026
Maharashtra,Akola,APMC Akola ,Fibre Crops,Cotton,Desi,Local,"7,789.00","8,010.00","7,899.00",Rs./Quintal,17-01-2026
Maharashtra,Akola,APMC Akola ,Fibre Crops,Cotton,Desi,Local,"7,789.00","8,010.00","7,899.00",Rs./Quintal,13-01-2026
Maharashtra,Akola,APMC Akola ,Fibre Crops,Cotton,Desi,Local,"7,789.00","8,010.00","7,899.00",Rs./Quintal,10-01-2026
Maharashtra,Akola,APMC Akola ,Fibre Crops,Cotton,Desi,Local,"7,689.00","8,010.00","7,789.00",Rs./Quintal,09-01-2026
Maharashtra,Akola,APMC Akola ,Fibre Crops,Cotton,Desi,Local,"7,689.00","8,010.00","7,789.00",Rs./Quintal,08-01-2026
Maharashtra,Akola,APMC Akola ,Fibre Crops,Cotton,Desi,Local,"7,689.00","8,010.00","7,789.00",Rs./Quintal,07-01-2026
Maharashtra,Akola,APMC Akola ,Fibre Crops,Cotton,Desi,Local,"7,689.00","8,010.00","7,789.00",Rs./Quintal,06-01-2026
Maharashtra,Akola,APMC Akola ,Fibre Crops,Cotton,Desi,Local,"7,689.00","8,010.00","7,789.00",Rs./Quintal,03-01-2026
Maharashtra,Akola,APMC Akola ,Fibre Crops,Cotton,Desi,Local,"7,689.00","8,010.00","7,789.00",Rs./Quintal,02-01-2026
Maharashtra,Akola,APMC Akola ,Fibre Crops,Cotton,Desi,Local,"7,789.00","8,010.00","7,899.00",Rs./Quintal,01-01-2026
Maharashtra,Akola,APMC Akot ,Fibre Crops,Cotton,H-4(A) 27mm FIne,FAQ,"8,000.00","8,675.00","8,600.00",Rs./Quintal,09-04-2026
Maharashtra,Akola,APMC Akot ,Fibre Crops,Cotton,H-4(A) 27mm FIne,FAQ,"7,800.00","8,035.00","8,000.00",Rs./Quintal,06-01-2026
Maharashtra,Akola,APMC Akot ,Fibre Crops,Cotton,H-4(A) 27mm FIne,FAQ,"7,800.00","8,125.00","8,100.00",Rs./Quintal,05-01-2026
Maharashtra,Akola,APMC Balapur ,Fibre Crops,Cotton,Other,FAQ,"7,930.00","8,010.00","7,950.00",Rs./Quintal,09-01-2026
Maharashtra,Akola,APMC Balapur ,Fibre Crops,Cotton,Other,FAQ,"7,720.00","7,890.00","7,750.00",Rs./Quintal,01-01-2026
Maharashtra,Akola,APMC Barshi Takli ,Fibre Crops,Cotton,Other,FAQ,"8,010.00","8,010.00","8,010.00",Rs./Quintal,13-03-2026
Maharashtra,Akola,APMC Barshi Takli ,Fibre Crops,Cotton,Other,FAQ,"8,010.00","8,010.00","8,010.00",Rs./Quintal,12-03-2026
Maharashtra,Akola,APMC Barshi Takli ,Fibre Crops,Cotton,Other,FAQ,"8,010.00","8,010.00","8,010.00",Rs./Quintal,10-03-2026
Maharashtra,Akola,APMC Barshi Takli ,Fibre Crops,Cotton,Other,FAQ,"8,010.00","8,010.00","8,010.00",Rs./Quintal,09-03-2026
Maharashtra,Akola,APMC Barshi Takli ,Fibre Crops,Cotton,Other,FAQ,"8,010.00","8,010.00","8,010.00",Rs./Quintal,05-03-2026
Maharashtra,Akola,APMC Barshi Takli ,Fibre Crops,Cotton,Other,FAQ,"8,010.00","8,010.00","8,010.00",Rs./Quintal,27-02-2026
Maharashtra,Akola,APMC Barshi Takli ,Fibre Crops,Cotton,Other,FAQ,"8,010.00","8,010.00","8,010.00",Rs./Quintal,26-02-2026
Maharashtra,Akola,APMC Barshi Takli ,Fibre Crops,Cotton,Other,FAQ,"8,010.00","8,010.00","8,010.00",Rs./Quintal,25-02-2026
Maharashtra,Akola,APMC Barshi Takli ,Fibre Crops,Cotton,Other,FAQ,"8,010.00","8,010.00","8,010.00",Rs./Quintal,24-02-2026
Maharashtra,Akola,APMC Barshi Takli ,Fibre Crops,Cotton,Other,FAQ,"8,010.00","8,010.00","8,010.00",Rs./Quintal,23-02-2026
Maharashtra,Akola,APMC Barshi Takli ,Fibre Crops,Cotton,Other,FAQ,"8,010.00","8,010.00","8,010.00",Rs./Quintal,20-02-2026
Maharashtra,Akola,APMC Barshi Takli ,Fibre Crops,Cotton,Other,FAQ,"8,010.00","8,010.00","8,010.00",Rs./Quintal,17-02-2026
Maharashtra,Akola,APMC Barshi Takli ,Fibre Crops,Cotton,Other,FAQ,"8,010.00","8,010.00","8,010.00",Rs./Quintal,16-02-2026
Maharashtra,Akola,APMC Barshi Takli ,Fibre Crops,Cotton,Other,FAQ,"8,010.00","8,010.00","8,010.00",Rs./Quintal,13-02-2026
Maharashtra,Akola,APMC Barshi Takli ,Fibre Crops,Cotton,Other,FAQ,"8,010.00","8,010.00","8,010.00",Rs./Quintal,12-02-2026
Maharashtra,Akola,APMC Barshi Takli ,Fibre Crops,Cotton,Other,FAQ,"8,010.00","8,010.00","8,010.00",Rs./Quintal,10-02-2026
Maharashtra,Akola,APMC Barshi Takli ,Fibre Crops,Cotton,Other,FAQ,"8,010.00","8,010.00","8,010.00",Rs./Quintal,09-02-2026
Maharashtra,Akola,APMC Barshi Takli ,Fibre Crops,Cotton,Other,FAQ,"8,010.00","8,010.00","8,010.00",Rs./Quintal,06-02-2026
Maharashtra,Akola,APMC Barshi Takli ,Fibre Crops,Cotton,Other,FAQ,"8,010.00","8,010.00","8,010.00",Rs./Quintal,05-02-2026
Maharashtra,Akola,APMC Barshi Takli ,Fibre Crops,Cotton,Other,FAQ,"8,010.00","8,010.00","8,010.00",Rs./Quintal,04-02-2026
Maharashtra,Akola,APMC Barshi Takli ,Fibre Crops,Cotton,Other,FAQ,"8,010.00","8,010.00","8,010.00",Rs./Quintal,03-02-2026
Maharashtra,Akola,APMC Barshi Takli ,Fibre Crops,Cotton,Other,FAQ,"8,010.00","8,010.00","8,010.00",Rs./Quintal,30-01-2026
Maharashtra,Akola,APMC Barshi Takli ,Fibre Crops,Cotton,Other,FAQ,"8,010.00","8,010.00","8,010.00",Rs./Quintal,29-01-2026
Maharashtra,Akola,APMC Barshi Takli ,Fibre Crops,Cotton,Other,FAQ,"8,010.00","8,010.00","8,010.00",Rs./Quintal,28-01-2026
Maharashtra,Akola,APMC Barshi Takli ,Fibre Crops,Cotton,Other,FAQ,"8,010.00","8,010.00","8,010.00",Rs./Quintal,27-01-2026
Maharashtra,Akola,APMC Barshi Takli ,Fibre Crops,Cotton,Other,FAQ,"8,010.00","8,010.00","8,010.00",Rs./Quintal,24-01-2026
Maharashtra,Akola,APMC Barshi Takli ,Fibre Crops,Cotton,Other,FAQ,"8,010.00","8,010.00","8,010.00",Rs./Quintal,23-01-2026
Maharashtra,Akola,APMC Barshi Takli ,Fibre Crops,Cotton,Other,FAQ,"8,010.00","8,010.00","8,010.00",Rs./Quintal,22-01-2026
Maharashtra,Akola,APMC Barshi Takli ,Fibre Crops,Cotton,Other,FAQ,"8,010.00","8,010.00","8,010.00",Rs./Quintal,21-01-2026
Maharashtra,Akola,APMC Barshi Takli ,Fibre Crops,Cotton,Other,FAQ,"8,010.00","8,010.00","8,010.00",Rs./Quintal,16-01-2026
Maharashtra,Akola,APMC Barshi Takli ,Fibre Crops,Cotton,Other,FAQ,"8,010.00","8,010.00","8,010.00",Rs./Quintal,15-01-2026
Maharashtra,Akola,APMC Barshi Takli ,Fibre Crops,Cotton,Other,FAQ,"8,010.00","8,010.00","8,010.00",Rs./Quintal,14-01-2026
Maharashtra,Akola,APMC Barshi Takli ,Fibre Crops,Cotton,Other,FAQ,"8,010.00","8,010.00","8,010.00",Rs./Quintal,13-01-2026
Maharashtra,Akola,APMC Barshi Takli ,Fibre Crops,Cotton,Other,FAQ,"8,010.00","8,010.00","8,010.00",Rs./Quintal,12-01-2026
Maharashtra,Akola,APMC Barshi Takli ,Fibre Crops,Cotton,Other,FAQ,"8,010.00","8,010.00","8,010.00",Rs./Quintal,09-01-2026
Maharashtra,Akola,APMC Barshi Takli ,Fibre Crops,Cotton,Other,FAQ,"8,010.00","8,010.00","8,010.00",Rs./Quintal,08-01-2026
Maharashtra,Akola,APMC Barshi Takli ,Fibre Crops,Cotton,Other,FAQ,"8,010.00","8,010.00","8,010.00",Rs./Quintal,07-01-2026
Maharashtra,Akola,APMC Barshi Takli ,Fibre Crops,Cotton,Other,FAQ,"8,010.00","8,010.00","8,010.00",Rs./Quintal,02-01-2026
Maharashtra,Akola,"Shri Gajanan Maharaj Khajagi Krushi Utpanna Bazar, Akot, Dist Akola",Fibre Crops,Cotton,Other,Local,"7,200.00","8,600.00","6,442.00",Rs./Quintal,29-04-2026
Maharashtra,Amarawati,APMC Amarawati ,Fibre Crops,Cotton,Other,Local,"9,100.00","9,550.00","9,325.00",Rs./Quintal,04-08-2026
Maharashtra,Amarawati,APMC Amarawati ,Fibre Crops,Cotton,Other,Local,"9,100.00","9,600.00","9,350.00",Rs./Quintal,03-08-2026
Maharashtra,Amarawati,APMC Amarawati ,Fibre Crops,Cotton,Other,Local,"9,000.00","9,600.00","9,300.00",Rs./Quintal,01-08-2026
Maharashtra,Amarawati,APMC Amarawati ,Fibre Crops,Cotton,Other,Local,"9,000.00","9,550.00","9,275.00",Rs./Quintal,31-07-2026
Maharashtra,Amarawati,APMC Amarawati ,Fibre Crops,Cotton,Other,Local,"9,000.00","9,550.00","9,275.00",Rs./Quintal,30-07-2026
Maharashtra,Amarawati,APMC Amarawati ,Fibre Crops,Cotton,Other,Local,"9,000.00","9,500.00","9,250.00",Rs./Quintal,29-07-2026
Maharashtra,Amarawati,APMC Amarawati ,Fibre Crops,Cotton,Other,Local,"9,000.00","9,450.00","9,225.00",Rs./Quintal,28-07-2026
Maharashtra,Amarawati,APMC Amarawati ,Fibre Crops,Cotton,Other,Local,"9,000.00","9,500.00","9,250.00",Rs./Quintal,27-07-2026
Maharashtra,Amarawati,APMC Amarawati ,Fibre Crops,Cotton,Other,Local,"9,000.00","9,400.00","9,200.00",Rs./Quintal,24-07-2026
Maharashtra,Amarawati,APMC Amarawati ,Fibre Crops,Cotton,Other,Local,"8,900.00","9,350.00","9,125.00",Rs./Quintal,23-07-2026
Maharashtra,Amarawati,APMC Amarawati ,Fibre Crops,Cotton,Other,Local,"8,800.00","9,250.00","9,025.00",Rs./Quintal,22-07-2026
Maharashtra,Amarawati,APMC Amarawati ,Fibre Crops,Cotton,Other,Local,"8,800.00","9,250.00","9,025.00",Rs./Quintal,21-07-2026
Maharashtra,Amarawati,APMC Amarawati ,Fibre Crops,Cotton,Other,Local,"8,800.00","9,250.00","9,025.00",Rs./Quintal,20-07-2026
Maharashtra,Amarawati,APMC Amarawati ,Fibre Crops,Cotton,Other,Local,"8,800.00","9,250.00","9,025.00",Rs./Quintal,18-07-2026
Maharashtra,Amarawati,APMC Amarawati ,Fibre Crops,Cotton,Other,Local,"8,800.00","9,250.00","9,025.00",Rs./Quintal,17-07-2026
Maharashtra,Amarawati,APMC Amarawati ,Fibre Crops,Cotton,Other,Local,"8,900.00","9,300.00","9,100.00",Rs./Quintal,16-07-2026
Maharashtra,Amarawati,APMC Amarawati ,Fibre Crops,Cotton,Other,Local,"8,900.00","9,300.00","9,100.00",Rs./Quintal,15-07-2026
Maharashtra,Amarawati,APMC Amarawati ,Fibre Crops,Cotton,Other,Local,"8,900.00","9,300.00","9,100.00",Rs./Quintal,14-07-2026
Maharashtra,Amarawati,APMC Amarawati ,Fibre Crops,Cotton,Other,Local,"8,900.00","9,300.00","9,100.00",Rs./Quintal,13-07-2026
Maharashtra,Amarawati,APMC Amarawati ,Fibre Crops,Cotton,Other,Local,"8,900.00","9,200.00","9,050.00",Rs./Quintal,11-07-2026
Maharashtra,Amarawati,APMC Amarawati ,Fibre Crops,Cotton,Other,Local,"8,900.00","9,200.00","9,050.00",Rs./Quintal,10-07-2026
Maharashtra,Amarawati,APMC Amarawati ,Fibre Crops,Cotton,Other,Local,"8,800.00","9,100.00","8,950.00",Rs./Quintal,09-07-2026
Maharashtra,Amarawati,APMC Amarawati ,Fibre Crops,Cotton,Other,Local,"8,800.00","9,100.00","8,950.00",Rs./Quintal,08-07-2026
Maharashtra,Amarawati,APMC Amarawati ,Fibre Crops,Cotton,Other,Local,"8,800.00","9,100.00","8,950.00",Rs./Quintal,07-07-2026
Maharashtra,Amarawati,APMC Amarawati ,Fibre Crops,Cotton,Other,Local,"8,800.00","9,100.00","8,950.00",Rs./Quintal,06-07-2026
Maharashtra,Amarawati,APMC Amarawati ,Fibre Crops,Cotton,Other,Local,"8,800.00","9,050.00","8,925.00",Rs./Quintal,04-07-2026
Maharashtra,Amarawati,APMC Amarawati ,Fibre Crops,Cotton,Other,Local,"8,800.00","9,050.00","8,925.00",Rs./Quintal,03-07-2026
Maharashtra,Amarawati,APMC Amarawati ,Fibre Crops,Cotton,Other,Local,"8,800.00","9,050.00","8,925.00",Rs./Quintal,02-07-2026
Maharashtra,Amarawati,APMC Amarawati ,Fibre Crops,Cotton,Other,Local,"8,800.00","9,050.00","8,925.00",Rs./Quintal,01-07-2026
Maharashtra,Amarawati,APMC Amarawati ,Fibre Crops,Cotton,Other,Local,"8,700.00","9,050.00","8,875.00",Rs./Quintal,30-06-2026
Maharashtra,Amarawati,APMC Amarawati ,Fibre Crops,Cotton,Other,Local,"8,700.00","9,050.00","8,875.00",Rs./Quintal,29-06-2026
Maharashtra,Amarawati,APMC Amarawati ,Fibre Crops,Cotton,Other,Local,"8,800.00","9,100.00","8,950.00",Rs./Quintal,27-06-2026
Maharashtra,Amarawati,APMC Amarawati ,Fibre Crops,Cotton,Other,Local,"8,800.00","9,100.00","8,950.00",Rs./Quintal,25-06-2026
Maharashtra,Amarawati,APMC Amarawati ,Fibre Crops,Cotton,Other,Local,"8,800.00","9,100.00","8,950.00",Rs./Quintal,24-06-2026
Maharashtra,Amarawati,APMC Amarawati ,Fibre Crops,Cotton,Other,Local,"8,800.00","9,100.00","8,950.00",Rs./Quintal,23-06-2026
Maharashtra,Amarawati,APMC Amarawati ,Fibre Crops,Cotton,Other,Local,"8,800.00","9,150.00","8,975.00",Rs./Quintal,22-06-2026
Maharashtra,Amarawati,APMC Amarawati ,Fibre Crops,Cotton,Other,Local,"8,800.00","9,150.00","8,975.00",Rs./Quintal,20-06-2026
Maharashtra,Amarawati,APMC Amarawati ,Fibre Crops,Cotton,Other,Local,"8,700.00","9,100.00","8,900.00",Rs./Quintal,19-06-2026
Maharashtra,Amarawati,APMC Amarawati ,Fibre Crops,Cotton,Other,Local,"8,700.00","9,100.00","8,900.00",Rs./Quintal,18-06-2026
Maharashtra,Amarawati,APMC Amarawati ,Fibre Crops,Cotton,Other,Local,"8,500.00","8,900.00","8,700.00",Rs./Quintal,17-06-2026
Maharashtra,Amarawati,APMC Amarawati ,Fibre Crops,Cotton,Other,Local,"8,350.00","8,750.00","8,550.00",Rs./Quintal,16-06-2026
Maharashtra,Amarawati,APMC Amarawati ,Fibre Crops,Cotton,Other,Local,"8,300.00","8,700.00","8,500.00",Rs./Quintal,15-06-2026
Maharashtra,Amarawati,APMC Amarawati ,Fibre Crops,Cotton,Other,Local,"8,300.00","8,700.00","8,500.00",Rs./Quintal,13-06-2026
Maharashtra,Amarawati,APMC Amarawati ,Fibre Crops,Cotton,Other,Local,"8,300.00","8,700.00","8,500.00",Rs./Quintal,12-06-2026
Maharashtra,Amarawati,APMC Amarawati ,Fibre Crops,Cotton,Other,Local,"8,200.00","8,600.00","8,400.00",Rs./Quintal,11-06-2026
Maharashtra,Amarawati,APMC Amarawati ,Fibre Crops,Cotton,Other,Local,"8,200.00","8,600.00","8,400.00",Rs./Quintal,10-06-2026
Maharashtra,Amarawati,APMC Amarawati ,Fibre Crops,Cotton,Other,Local,"8,300.00","8,700.00","8,500.00",Rs./Quintal,09-06-2026
Maharashtra,Amarawati,APMC Amarawati ,Fibre Crops,Cotton,Other,Local,"8,500.00","8,850.00","8,675.00",Rs./Quintal,08-06-2026
Maharashtra,Amarawati,APMC Amarawati ,Fibre Crops,Cotton,Other,Local,"8,500.00","8,850.00","8,675.00",Rs./Quintal,06-06-2026
Maharashtra,Amarawati,APMC Amarawati ,Fibre Crops,Cotton,Other,Local,"8,600.00","8,900.00","8,750.00",Rs./Quintal,05-06-2026
Maharashtra,Amarawati,APMC Amarawati ,Fibre Crops,Cotton,Other,Local,"8,600.00","9,000.00","8,800.00",Rs./Quintal,04-06-2026
Maharashtra,Amarawati,APMC Amarawati ,Fibre Crops,Cotton,Other,Local,"8,600.00","9,000.00","8,800.00",Rs./Quintal,03-06-2026
Maharashtra,Amarawati,APMC Amarawati ,Fibre Crops,Cotton,Other,Local,"8,600.00","8,900.00","8,750.00",Rs./Quintal,02-06-2026
Maharashtra,Amarawati,APMC Amarawati ,Fibre Crops,Cotton,Other,Local,"8,600.00","8,900.00","8,750.00",Rs./Quintal,01-06-2026
Maharashtra,Amarawati,APMC Amarawati ,Fibre Crops,Cotton,Other,Local,"8,600.00","9,050.00","8,825.00",Rs./Quintal,30-05-2026
Maharashtra,Amarawati,APMC Amarawati ,Fibre Crops,Cotton,Other,Local,"8,800.00","9,250.00","9,025.00",Rs./Quintal,29-05-2026
Maharashtra,Amarawati,APMC Amarawati ,Fibre Crops,Cotton,Other,Local,"8,900.00","9,300.00","9,100.00",Rs./Quintal,27-05-2026
Maharashtra,Amarawati,APMC Amarawati ,Fibre Crops,Cotton,Other,Local,"8,900.00","9,250.00","9,075.00",Rs./Quintal,26-05-2026
Maharashtra,Amarawati,APMC Amarawati ,Fibre Crops,Cotton,Other,Local,"7,900.00","9,300.00","8,600.00",Rs./Quintal,25-05-2026
Maharashtra,Amarawati,APMC Amarawati ,Fibre Crops,Cotton,Other,Local,"8,800.00","9,300.00","9,050.00",Rs./Quintal,23-05-2026
Maharashtra,Amarawati,APMC Amarawati ,Fibre Crops,Cotton,Other,Local,"9,000.00","9,450.00","9,225.00",Rs./Quintal,22-05-2026
Maharashtra,Amarawati,APMC Amarawati ,Fibre Crops,Cotton,Other,Local,"9,100.00","9,550.00","9,325.00",Rs./Quintal,21-05-2026
Maharashtra,Amarawati,APMC Amarawati ,Fibre Crops,Cotton,Other,Local,"9,100.00","9,600.00","9,350.00",Rs./Quintal,20-05-2026
Maharashtra,Amarawati,APMC Amarawati ,Fibre Crops,Cotton,Other,Local,"9,100.00","9,600.00","9,350.00",Rs./Quintal,19-05-2026
Maharashtra,Amarawati,APMC Amarawati ,Fibre Crops,Cotton,Other,Local,"9,100.00","9,600.00","9,350.00",Rs./Quintal,18-05-2026
Maharashtra,Amarawati,APMC Amarawati ,Fibre Crops,Cotton,Other,Local,"8,700.00","9,200.00","8,950.00",Rs./Quintal,09-05-2026
Maharashtra,Amarawati,APMC Amarawati ,Fibre Crops,Cotton,Other,Local,"8,700.00","9,200.00","8,950.00",Rs./Quintal,08-05-2026
Maharashtra,Amarawati,APMC Amarawati ,Fibre Crops,Cotton,Other,Local,"8,700.00","9,200.00","8,950.00",Rs./Quintal,07-05-2026
Maharashtra,Amarawati,APMC Amarawati ,Fibre Crops,Cotton,Other,Local,"8,700.00","9,200.00","8,950.00",Rs./Quintal,06-05-2026
Maharashtra,Amarawati,APMC Amarawati ,Fibre Crops,Cotton,Other,Local,"8,600.00","9,100.00","8,850.00",Rs./Quintal,05-05-2026
Maharashtra,Amarawati,APMC Amarawati ,Fibre Crops,Cotton,Other,Local,"8,600.00","8,800.00","8,700.00",Rs./Quintal,04-05-2026
Maharashtra,Amarawati,APMC Amarawati ,Fibre Crops,Cotton,Other,Local,"8,600.00","8,750.00","8,675.00",Rs./Quintal,02-05-2026
Maharashtra,Amarawati,APMC Amarawati ,Fibre Crops,Cotton,Other,Local,"8,300.00","8,500.00","8,400.00",Rs./Quintal,30-04-2026
Maharashtra,Amarawati,APMC Amarawati ,Fibre Crops,Cotton,Other,Local,"8,300.00","8,500.00","8,400.00",Rs./Quintal,29-04-2026
Maharashtra,Amarawati,APMC Amarawati ,Fibre Crops,Cotton,Other,Local,"8,300.00","8,500.00","8,400.00",Rs./Quintal,28-04-2026
Maharashtra,Amarawati,APMC Amarawati ,Fibre Crops,Cotton,Other,Local,"8,300.00","8,500.00","8,400.00",Rs./Quintal,27-04-2026
Maharashtra,Amarawati,APMC Amarawati ,Fibre Crops,Cotton,Other,Local,"8,200.00","8,450.00","8,325.00",Rs./Quintal,25-04-2026
Maharashtra,Amarawati,APMC Amarawati ,Fibre Crops,Cotton,Other,Local,"8,200.00","8,750.00","8,475.00",Rs./Quintal,24-04-2026
Maharashtra,Amarawati,APMC Amarawati ,Fibre Crops,Cotton,Other,Local,"8,300.00","8,500.00","8,400.00",Rs./Quintal,23-04-2026
Maharashtra,Amarawati,APMC Amarawati ,Fibre Crops,Cotton,Other,Local,"8,200.00","8,475.00","8,337.00",Rs./Quintal,22-04-2026
Maharashtra,Amarawati,APMC Amarawati ,Fibre Crops,Cotton,Other,Local,"8,200.00","8,450.00","8,325.00",Rs./Quintal,21-04-2026
Maharashtra,Amarawati,APMC Amarawati ,Fibre Crops,Cotton,Other,Local,"8,200.00","8,400.00","8,300.00",Rs./Quintal,20-04-2026
Maharashtra,Amarawati,APMC Amarawati ,Fibre Crops,Cotton,Other,Local,"8,100.00","8,300.00","8,200.00",Rs./Quintal,18-04-2026
Maharashtra,Amarawati,APMC Amarawati ,Fibre Crops,Cotton,Other,Local,"8,100.00","8,275.00","8,187.00",Rs./Quintal,17-04-2026
Maharashtra,Amarawati,APMC Amarawati ,Fibre Crops,Cotton,Other,Local,"8,100.00","8,275.00","8,187.00",Rs./Quintal,16-04-2026
Maharashtra,Amarawati,APMC Amarawati ,Fibre Crops,Cotton,Other,Local,"8,100.00","8,300.00","8,200.00",Rs./Quintal,15-04-2026
Maharashtra,Amarawati,APMC Amarawati ,Fibre Crops,Cotton,Other,Local,"8,100.00","8,300.00","8,200.00",Rs./Quintal,13-04-2026
Maharashtra,Amarawati,APMC Amarawati ,Fibre Crops,Cotton,Other,Local,"8,150.00","8,350.00","8,250.00",Rs./Quintal,11-04-2026
Maharashtra,Amarawati,APMC Amarawati ,Fibre Crops,Cotton,Other,Local,"8,150.00","8,350.00","8,250.00",Rs./Quintal,10-04-2026
Maharashtra,Amarawati,APMC Amarawati ,Fibre Crops,Cotton,Other,Local,"8,200.00","8,400.00","8,300.00",Rs./Quintal,09-04-2026
Maharashtra,Amarawati,APMC Amarawati ,Fibre Crops,Cotton,Other,Local,"8,250.00","8,450.00","8,350.00",Rs./Quintal,08-04-2026
Maharashtra,Amarawati,APMC Amarawati ,Fibre Crops,Cotton,Other,Local,"7,800.00","7,900.00","7,850.00",Rs./Quintal,28-03-2026
Maharashtra,Amarawati,APMC Amarawati ,Fibre Crops,Cotton,Other,Local,"7,550.00","7,825.00","7,687.00",Rs./Quintal,27-03-2026
Maharashtra,Amarawati,APMC Amarawati ,Fibre Crops,Cotton,Other,Local,"7,550.00","7,800.00","7,675.00",Rs./Quintal,25-03-2026
Maharashtra,Amarawati,APMC Amarawati ,Fibre Crops,Cotton,Other,Local,"7,550.00","7,775.00","7,662.00",Rs./Quintal,24-03-2026
Maharashtra,Amarawati,APMC Amarawati ,Fibre Crops,Cotton,Other,Local,"7,500.00","7,750.00","7,625.00",Rs./Quintal,23-03-2026
